OTUID	ODIWGS01	ODIWGS02	ODIWGS03	ODIWGS04	ODIWGS05	ODIWGS06	ODIWGS07	ODIWGS08	ODIWGS09	ODIWGS10	ODIWGS11	ODIWGS12	ODIWGS13	ODIWGS14	ODIWGS15	ODIWGS16	ODIWGS17	ODIWGS18	ODIWGS19	ODIWGS20	ODIWGS21	ODIWGS22	ODIWGS23	ODIWGS24	ODIWGS25	ODIWGS26	ODIWGS27	ODIWGS28	ODIWGS29	ODIWGS30	ODIWGS31	ODIWGS32	ODIWGS33	ODIWGS34	ODIWGS35	ODIWGS36	ODIWGS37	ODIWGS38	ODIWGS39	ODIWGS40	ODIWGS41	ODIWGS42	ODIWGS43	ODIWGS44	ODIWGS45	ODIWGS46	ODIWGS47	ODIWGS48	ODIWGS49	ODIWGS50	ODIWGS51	ODIWGS52	ODIWGS53	ODIWGS54	ODIWGS55	ODIWGS56	ODIWGS57	ODIWGS58	ODIWGS59	ODIWGS60	ODIWGS61	ODIWGS62	ODIWGS63	ODIWGS64	ODIWGS65	ODIWGS66	ODIWGS67	ODIWGS68	ODIWGS69	ODIWGS70	ODIWGS71	ODIWGS72	ODIWGS73	ODIWGS74	ODIWGS75	ODIWGS76	ODIWGS77	ODIWGS78	ODIWGS79	ODIWGS80	ODIWGS81	ODIWGS82	ODIWGS83	ODIWGS84	ODIWGS85	ODIWGS86	ODIWGS87	ODIWGS88	ODIWGS89	ODIWGS90	ODIWGS91	ODIWGS92	ODIWGS93
3.6.1.23	0	30	0	16587	748	0	12	30	90087	33605	1535	2541	6632	16557	235	884	6	60604	5	0	0	427	22	3533	342	41	4098	5177	23578	9	22	5	485	16227	630	0	1597	60292	18046	4	22998	252	0	4698	0	10	55972	1012	14	17	9	13	790	0	24	5	50	39110	26	34626	0	3129	30	0	31407	27	0	78221	6	1289	237	20137	0	435	7848	1	4	0	37	4418	154	22	5	18	5	45	139807	20	15222	4	1925	5	40691
3.6.1.25	0	0	0	0	0	0	0	0	89	0	0	0	205	0	0	0	0	27	0	0	0	0	0	0	0	0	127	0	0	0	0	0	16	0	0	0	0	0	0	0	817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4991	0	0	0	0	0	0	233	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
3.6.1.26	0	0	0	506	0	0	0	0	71	77	0	19	55	402	0	22	0	0	0	0	0	0	0	0	237	0	51	138	0	0	0	0	72	0	4	0	169	84	14	0	6417	37	0	0	0	0	0	0	0	0	0	0	0	31	0	0	184	0	0	8	0	0	0	0	5	0	271	11176	0	595	0	5	17	0	3188	0	0	0	5	5	0	0	0	0	0	0	0	0	7	5	320	0	26
3.6.1.27	9	46	0	13027	1321	35	5	288	128988	49883	1029	2310	8835	16888	23	670	0	72561	0	35	0	1183	23	3000	198	0	4530	9974	27034	1179	64	0	606	13105	422	5	3479	151694	19380	0	18645	526	20	4208	134	14	88477	0	4	17	5	4	1679	260	12	0	12	51079	13	42960	4	4476	16	0	35564	13	4	90074	4	2448	254	19915	9	425	6612	16	0	0	19	3135	48	52	6	13	17	104	137073	11	21440	0	2573	6	38599
3.6.1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	208	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1631	0	0	0	0	0	0
3.6.1.3	0	0	0	1322	91	0	0	0	26135	9413	0	0	914	1983	5	118	11	8460	0	0	0	593	0	36	5	7	736	2310	6322	0	0	0	6	714	0	0	0	2337	390	0	0	0	0	1723	0	0	249	0	0	0	0	0	219	76	0	0	11	12482	24	8520	0	980	0	0	11245	0	0	15789	0	0	10	1465	0	133	0	5	0	0	0	422	5	6	0	17	0	0	52430	0	606	0	148	0	1215
3.6.1.31	0	6	0	7857	730	11	8	231	40267	15896	1106	776	6763	10917	207	1390	0	61723	27	0	0	1276	18	2387	226	3	3568	6348	14853	29	70	0	97	15774	30	0	2914	51820	12853	19	8002	62	0	3759	0	3	87135	1295	0	17	0	0	450	149	0	12	20	27518	52	20941	0	2526	0	7	15377	11	0	31551	0	709	42	21483	0	493	2434	6	0	0	8	2222	6	33	17	19	15	45	56521	17	14494	0	1320	0	43779
3.6.1.40	5	0	0	2065	146	0	0	0	1041	272	0	471	1666	2265	0	931	0	18890	0	38	0	0	0	51	5	0	865	414	1251	0	0	0	125	86	8	0	159	16622	248	0	14341	166	0	72	0	0	5	452	0	0	0	7	0	0	0	0	23	3837	18	2627	5	555	0	0	750	45	0	26286	5	1124	121	30	41	0	3623	5	0	0	0	365	0	0	0	0	5	0	5589	0	298	0	475	0	266
3.6.1.41	4	0	0	1293	0	0	0	0	109	75	0	0	928	658	0	179	0	7903	0	0	0	0	0	0	0	0	643	862	1764	0	0	0	17	0	20	0	28	9228	0	0	7023	0	0	170	0	0	10	0	0	0	4	0	0	0	0	0	4	4125	5	2630	0	165	0	0	775	0	0	12940	0	354	0	0	0	0	953	5	0	0	0	266	7	0	0	0	0	0	2118	0	0	0	151	0	0
3.6.1.42	0	0	0	0	0	0	0	0	39	0	0	123	0	305	0	0	0	0	0	0	0	908	0	0	0	0	0	0	0	0	0	0	0	706	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2007
3.6.1.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.6.1.45	0	0	0	1825	0	0	0	0	239	0	0	6	190	426	0	48	0	7	0	0	0	0	0	0	0	0	187	1468	0	0	0	0	121	0	0	0	534	200	0	0	14456	27	0	4	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	5	0	13	0	0	4	0	0	17958	0	1436	21	0	4	0	6137	0	0	0	0	82	0	0	0	4	0	0	0	0	0	0	92	0	0
3.6.1.5	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.6.1.52	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.6.1.54	0	0	0	1638	0	0	0	0	709	42	0	0	71	209	0	26	0	104	0	0	0	0	0	0	72	0	257	118	0	0	0	0	262	0	110	0	278	335	0	0	12515	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	19956	0	907	0	0	0	30	3453	12	0	0	0	50	0	0	0	0	0	0	0	0	0	0	410	0	0
3.6.1.55	0	103	0	1333	28	0	0	0	23124	10548	169	202	396	2745	0	195	0	6771	0	6	0	85	9	280	40	0	652	717	5483	0	79	0	0	290	64	0	196	1154	2208	0	7792	480	0	635	0	0	2443	0	5	111	0	0	206	150	7	0	29	7771	33	5904	0	533	0	0	11052	0	4	35729	0	515	37	1384	0	0	4259	0	0	0	6	1271	20	0	0	5	0	6	50544	2	2511	0	332	0	1697
3.6.1.57	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.6.1.59	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.6.1.60	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.6.1.61	0	0	0	0	31	0	0	0	36	0	0	0	0	104	0	0	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.6.1.63	0	0	0	225	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	7	0	0	105	0	0	0	0	0	0	0	0	0	23	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3794	0	172	0	0	0	0	945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.6.1.65	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1171	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
3.6.1.66	0	4	0	8922	1089	0	11	0	96904	36609	963	1395	7039	14109	16	447	6	63314	0	0	0	372	0	3425	150	4	4565	6961	18195	707	11	0	225	16143	737	12	1268	73033	16998	9	6067	83	0	3728	0	13	52908	0	11	0	0	7	542	3	40	0	9	35999	25	27926	5	3302	0	0	19505	20	0	53441	8	500	282	20073	18	168	1750	0	0	0	22	2732	33	36	0	26	11	10	105610	9	17623	0	1142	5	42217
3.6.1.67	0	0	0	67	0	0	0	0	144	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	30	6	0	0	1750	11	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	3354	0	120	0	0	0	0	283	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0
3.6.1.7	35	6	4	10021	657	0	25	0	81590	32914	1465	1410	7491	11175	15	289	0	73579	12	50	5	207	19	3775	31	0	5422	7095	21042	4	45	0	321	25150	769	14	536	58997	19950	4	10952	166	4	4604	0	0	59561	746	18	7	2	4	2068	112	16	40	5	48692	33	37753	10	3676	45	4	20600	77	13	60194	12	548	201	30613	0	161	3255	4	10	15	16	2578	32	26	43	17	16	33	108344	17	18574	0	1404	7	65853
3.6.1.8	0	6	0	1743	307	0	0	0	220	17	0	435	1202	846	0	75	0	15976	0	5	0	0	7	7	0	0	705	529	1653	0	0	0	0	192	0	0	341	16159	4	0	6640	0	0	105	0	0	8	0	0	0	0	0	0	0	0	0	0	6149	4	3795	0	787	5	0	590	0	0	12225	0	343	0	29	0	0	2741	0	0	0	8	424	6	0	14	5	0	9	2929	0	43	0	59	0	486
3.6.1.9	0	0	0	511	78	7	0	0	266	0	0	272	115	308	0	14	0	600	0	0	0	393	0	0	24	0	54	171	45	0	0	0	59	416	0	0	86	282	0	0	6396	0	0	0	0	0	45	0	0	0	0	0	0	4	0	0	8	34	0	53	0	0	0	0	166	0	16	8032	0	1183	0	79	155	0	2873	1	0	0	0	21	6	0	0	0	0	3	5	0	0	0	0	0	1297
3.6.3.10	0	0	0	0	0	0	0	0	290	50	0	0	0	24	0	0	0	0	0	0	0	64	0	0	0	0	0	0	7	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	17
3.6.3.12	0	13	4	12173	1475	0	0	0	8022	2850	0	885	4138	5206	0	733	0	31125	0	6	0	0	0	2571	31	0	3658	2393	10051	0	0	0	451	3130	462	3	626	13126	13076	0	50342	133	0	1836	4	158	44638	0	0	0	0	0	121	71	0	0	24	17310	0	13858	0	1863	0	0	834	4	26	79368	0	3567	184	2259	0	136	9092	7	0	0	0	663	9	4	43	20	6	0	8741	0	14226	1029	2216	0	7995
3.6.3.14	35	13	0	14294	912	4	13	64	231728	85677	488	2987	6272	11042	566	1221	11	29197	9	17	0	2250	30	5480	326	18	5411	19236	15392	4	65	0	1225	3884	476	23	3054	45275	25015	0	66038	479	40	3057	53	71	45647	5	23	25	4	21	1667	114	0	0	202	28145	106	18146	0	1210	16	0	27611	206	230	195284	14	4583	861	10143	36	118	16186	39	6	25	10	3974	133	65	0	54	5	15	117605	6	21884	11	2254	5	11007
3.6.3.15	0	0	7	69	0	0	0	27	691	544	0	0	120	198	0	0	0	10	0	0	0	0	0	0	0	0	49	0	41	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	5	0	0	63	0	53	0	0	0	0	422	4	0	755	0	0	5	63	0	0	0	0	0	0	0	91	0	0	0	0	0	5	1122	0	0	0	0	0	18
3.6.3.16	0	0	0	109	32	0	8	0	61	43	0	38	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	503	0	0	0	0	0	0	0	0	15652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.6.3.17	12	0	4	19355	808	0	32	0	163941	58411	4679	1646	17031	24101	14	1416	23	108308	6	17	3	178	37	5283	594	6	11900	10197	26112	1244	29	0	1756	41213	2486	5	1952	36083	32296	22	99457	751	9	6971	5	154	166650	570	0	0	39	6	1498	282	31	0	145	53974	21	47033	0	4557	22	0	42842	58	165	220084	25	8478	494	50900	19	101	34372	12	9	2	35	4055	83	42	14	69	0	16	192143	19	35221	20	3207	0	111407
3.6.3.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.6.3.19	0	0	0	1535	15	0	10	0	892	148	0	13	852	1052	0	361	0	6431	0	0	0	0	0	250	44	0	1117	150	3039	0	7	0	29	133	17	0	534	167	1997	0	24162	52	0	455	0	0	20563	29	0	0	0	0	0	0	0	0	0	3178	0	3545	0	596	5	0	183	0	97	38032	0	1388	0	236	0	0	5372	0	0	0	0	1668	0	0	40	0	0	0	1851	0	1931	0	414	0	161
3.6.3.2	0	0	0	6029	260	0	0	0	5423	2661	0	800	2105	2302	0	199	2	16471	0	3	0	92	0	1278	5	0	1053	1161	6069	0	0	0	217	711	119	5	258	20473	7156	0	16139	155	0	1378	0	0	9	0	0	0	0	0	0	0	0	0	138	14627	0	11155	0	873	0	0	1514	4	0	28663	0	912	45	411	28	48	4488	10	0	0	0	471	3	7	0	14	0	4	9384	0	6627	1	400	0	1640
3.6.3.20	4	4	0	2939	260	0	10	0	15171	5091	0	235	1992	4165	0	388	0	8906	0	0	0	7	6	955	121	0	1585	1147	11018	0	27	0	198	767	78	6	664	42247	5611	59	16198	141	0	3116	0	16	15542	0	0	0	0	0	66	94	0	0	30	21790	23	18604	0	1166	5	0	14720	0	7	42191	8	486	15	1580	0	31	3228	0	0	0	14	1308	12	0	0	4	0	26	45664	0	8301	0	435	0	2089
3.6.3.21	9	0	0	1017	139	0	6	0	27264	11392	1056	447	2407	3982	6	77	0	20064	0	0	0	0	0	18	0	0	1434	3107	1417	607	6	0	0	9259	0	0	0	118	70	0	16	146	0	0	5	110	64666	0	0	0	0	0	163	0	5	0	8	3088	0	2744	0	425	6	0	5072	0	0	21002	0	0	10	12825	0	0	25	0	0	0	9	412	0	10	0	0	0	0	12444	0	92	0	134	0	30068
3.6.3.23	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	2511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	3943	0	0	0	0	0	8
3.6.3.24	0	0	0	2508	78	0	0	0	703	35	1234	203	2326	2683	0	26	0	12235	0	0	0	0	5	0	0	0	1379	1223	758	273	0	0	176	9777	7	4	370	7389	0	7	21354	0	0	52	0	0	97	0	0	0	0	0	0	0	0	0	4	1633	0	1225	0	158	0	0	1215	0	4	44362	0	2067	25	10372	0	0	6230	0	0	0	10	437	4	4	0	7	0	0	4187	0	0	19	0	0	24100
3.6.3.25	3	95	0	2982	288	7	0	0	92694	31903	1233	568	5874	9286	388	397	5	51041	0	0	0	398	6	368	7	0	2274	6491	7461	909	8	0	311	14213	145	4	244	6767	2680	0	1138	25	0	1511	5	0	59812	183	9	4	0	0	513	39	16	0	8	14102	0	10716	0	872	0	0	15530	0	10	40773	11	162	164	19500	13	0	522	4	0	0	9	1265	44	19	4	0	0	0	68947	6	3169	0	568	0	39767
3.6.3.27	0	0	0	4169	150	8	5	0	9728	3744	7	288	95	642	53	27	4	1811	0	0	0	172	0	64	91	0	309	2442	2681	0	44	0	429	366	297	8	684	33570	552	0	26457	145	0	1119	0	7	1799	0	0	5	0	16	0	11	0	0	85	4758	47	4167	0	467	0	0	288	2	42	50794	0	2504	24	196	0	4	13062	0	0	3	0	284	7	5	0	5	5	19	2549	0	913	0	92	5	1094
3.6.3.28	0	0	0	751	0	0	25	0	40	70	1669	349	4748	8948	87	46	0	63907	0	0	0	715	39	109	0	10	1970	0	697	214	24	0	0	9302	0	0	0	14541	567	0	54	74	13	6	5	144	284598	6	0	0	0	0	0	0	16	0	0	942	0	626	0	96	24	0	51	6	0	126	0	0	61	10880	0	15	0	0	0	0	24	0	0	5	0	0	0	0	377	8	808	0	164	0	26825
3.6.3.29	0	0	0	399	49	0	0	0	255	222	0	6	75	406	0	95	0	279	0	0	0	0	0	0	0	0	70	589	1194	0	0	0	73	0	0	0	35	133	0	0	2931	11	0	63	0	0	8	0	0	0	0	0	0	0	0	0	0	2067	0	1850	0	124	0	0	573	0	0	12915	0	374	0	0	0	0	1240	2	0	0	0	63	0	0	0	0	0	0	4640	0	0	0	135	0	46
3.6.3.3	0	4	0	4012	427	0	18	4	53314	21173	398	778	2865	8636	18	352	7	35001	0	41	0	298	4	597	23	16	2054	4508	17932	0	21	0	538	6322	156	0	1142	67177	4326	7	8919	265	7	4099	10	0	78884	250	5	11	0	4	351	6	10	0	56	36095	14	31999	0	2311	13	0	23422	17	21	63398	0	931	92	6693	0	152	3117	11	0	0	19	1880	29	0	0	11	6	22	98789	5	4779	60	1097	0	15761
3.6.3.30	4	0	0	3176	65	0	5	0	24624	8874	0	267	2841	4968	6	121	0	24125	0	0	0	0	0	746	12	0	2084	2104	8774	50	17	0	357	433	46	0	1267	40253	3867	0	7288	109	6	2008	4	0	3369	5	5	3	0	0	356	0	9	0	0	19102	0	15155	0	1533	5	0	10040	8	0	39693	0	204	22	624	0	0	2302	0	0	0	6	1033	2	6	0	0	4	49	45382	4	5772	0	187	0	1242
3.6.3.31	0	21	0	11858	794	0	5	236	154852	57917	4007	970	10221	13361	34	927	19	50428	0	4	0	410	24	2975	216	10	5213	12913	20553	1712	19	2	216	28358	724	1	877	58833	16453	4	27293	562	0	4571	6	9	13922	0	17	13	0	0	974	0	9	0	5	38178	9	31695	0	4607	5	6	26292	7	0	116547	8	2738	375	37382	50	297	7579	9	0	0	15	3236	41	42	14	16	6	23	118629	24	19149	82	2607	12	79216
3.6.3.32	0	0	0	161	0	0	0	0	969	853	0	46	102	749	0	0	0	4420	0	0	0	149	0	200	0	0	71	0	1683	0	0	0	0	332	0	0	0	2346	1069	0	0	67	0	386	0	0	34462	0	0	7	0	0	0	0	0	0	0	2206	0	3010	0	317	0	0	97	0	0	958	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	1515	0	0	0	624
3.6.3.33	0	0	0	1308	140	0	0	0	340	0	0	70	419	568	0	35	0	2119	0	4	0	0	0	0	79	0	304	0	0	0	0	0	0	158	0	0	7	2675	0	0	15156	0	0	7	0	0	57	0	0	0	0	6	0	0	0	0	0	15	17	11	0	41	0	0	36	0	4	22532	3	1015	23	48	7	0	4083	0	0	0	0	43	22	0	0	0	0	0	0	0	0	0	14	0	443
3.6.3.34	0	0	0	5259	663	58	0	0	17817	6539	0	140	960	1719	0	1333	0	5305	0	0	0	213	0	524	279	0	968	2639	2022	4	0	0	263	606	4	0	1526	80686	4059	21	16417	290	0	777	0	7	829	0	0	0	0	0	46	13	0	0	0	4107	0	3769	0	381	0	0	2447	0	0	33887	2	1620	571	1134	0	423	3853	0	8	5	0	132	4	0	14	8	0	42	2912	0	4354	73	2696	7	2508
3.6.3.36	0	0	0	192	0	0	0	0	0	0	0	0	158	433	0	108	0	574	0	0	0	121	0	82	36	0	140	42	0	0	0	0	0	88	0	0	0	3144	533	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	70	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	775	0	115	0	0
3.6.3.4	0	0	0	3717	150	0	2	0	32052	13203	444	549	1096	3545	0	26	0	13587	0	5	0	567	0	187	0	5	1716	2994	9389	0	0	0	212	5212	0	0	236	13403	860	0	11835	20	6	1863	0	5	33442	0	5	5	0	0	38	0	0	0	0	14930	0	15522	0	1029	0	0	3442	8	7	64147	7	547	7	6950	4	66	2767	0	0	0	5	955	23	0	4	0	0	7	11945	0	1074	8	78	0	13654
3.6.3.40	0	0	0	1368	25	0	6	0	19438	8518	54	66	1292	2806	4	0	5	15685	0	0	0	0	0	654	0	0	783	2550	9000	0	9	0	6	1363	40	0	269	12893	5654	0	0	0	0	4220	0	0	7236	0	0	0	0	0	195	58	0	0	9	18684	0	14563	0	1122	0	0	12177	0	0	10046	0	0	20	1878	0	99	0	5	0	0	0	539	20	13	0	0	4	0	39770	4	5522	0	32	0	2851
3.6.3.41	0	120	0	4410	843	0	15	88	4635	1381	0	1118	3069	3301	66	245	0	34032	0	0	0	0	33	1844	0	6	1368	346	1792	0	10	0	109	4090	492	0	107	3153	6099	0	5838	120	9	242	0	33	166687	0	0	0	0	0	0	0	4	0	0	3143	0	3038	0	640	6	0	614	12	0	13176	4	490	145	851	0	73	1029	0	0	0	17	189	0	0	0	0	0	0	4050	0	6389	0	371	0	9948
3.6.3.42	0	0	0	323	0	0	0	0	109	0	617	0	849	1169	4	0	0	7155	0	0	0	0	0	14	0	0	529	0	19	275	4	0	0	6018	0	0	0	2533	39	0	3074	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	120	0	23	0	142	0	0	275	0	0	6532	0	0	0	7655	0	0	290	0	0	0	0	77	0	0	0	0	0	0	1599	0	99	0	0	0	17518
3.6.3.43	0	0	0	0	0	0	0	0	0	0	0	0	871	1137	0	0	0	7473	0	0	0	0	0	0	0	0	487	0	0	0	0	0	0	1659	0	0	0	1636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	52	0	0	0	0	269	0	0	0	0	0	0	2149	0	0	0	0	0	0	0	162	0	0	0	0	0	0	2552	0	0	0	0	0	4330
3.6.3.44	0	33	2	1947	38	0	5	0	14453	5354	3139	265	5937	6480	54	444	0	26860	0	0	0	287	7	675	0	0	2572	2409	1691	1368	13	0	132	25185	126	4	1175	38169	3313	4	15028	124	0	310	0	0	359	0	0	0	0	0	263	0	17	0	79	2737	0	2667	0	506	9	0	9645	21	0	31926	0	652	102	30286	4	44	2717	0	0	4	15	1522	21	24	10	11	7	23	43274	0	4253	0	386	5	68173
3.6.3.5	0	0	0	2008	55	0	0	0	4302	2075	0	354	1602	1778	0	16	0	19138	0	0	0	298	0	173	0	0	970	489	3595	0	0	0	6	749	0	4	79	18263	1173	0	2791	0	0	542	0	0	16429	0	0	0	0	0	0	0	0	0	0	9579	0	7853	0	772	0	0	1180	9	0	5993	0	272	0	325	0	0	934	0	0	0	0	187	0	0	0	0	0	0	3739	0	1190	0	64	0	1649
3.6.3.53	0	0	0	0	0	0	0	0	0	0	0	0	190	76	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	30	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.6.3.54	0	0	0	1502	114	0	0	0	1112	446	0	341	348	529	0	404	0	6654	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	502	0	0	0	363	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	0	0	0	0	0	752	0	0	111	108	0	57	117	0	0	0	0	71	0	0	0	0	0	0	0	0	60	0	1281	0	1127
3.6.3.6	0	0	0	0	0	0	0	0	0	0	0	126	87	0	0	0	0	173	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	1966	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0
3.6.3.8	4	0	0	6477	362	5	0	0	91221	32766	180	788	2990	5534	223	117	6	34210	0	0	0	3179	0	1445	0	0	1745	6593	11368	6	7	0	28	3740	57	7	1504	96281	8306	5	5	190	0	2119	0	12	19201	0	0	0	0	0	718	12	0	0	18	27269	0	20803	0	2158	9	0	12435	7	0	41518	0	15	35	3570	0	248	212	4	0	9	14	1663	46	19	4	6	0	34	68446	0	10278	0	430	0	10782
3.6.3.9	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.6.4.10	0	0	0	0	0	0	0	0	173	0	0	38	0	373	0	0	0	0	0	0	0	1487	0	0	0	0	0	0	0	0	0	0	0	940	0	0	0	3352	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2786
