CARD	ODIWGS86	ODIWGS87	ODIWGS88	ODIWGS89	ODIWGS10	ODIWGS11	ODIWGS12	ODIWGS13	ODIWGS14	ODIWGS15	ODIWGS16	ODIWGS17	ODIWGS30	ODIWGS18	ODIWGS31	ODIWGS32	ODIWGS19	ODIWGS33	ODIWGS34	ODIWGS35	ODIWGS36	ODIWGS50	ODIWGS37	ODIWGS51	ODIWGS38	ODIWGS52	ODIWGS39	ODIWGS53	ODIWGS54	ODIWGS55	ODIWGS56	ODIWGS70	ODIWGS57	ODIWGS71	ODIWGS58	ODIWGS72	ODIWGS59	ODIWGS73	ODIWGS74	ODIWGS75	ODIWGS76	ODIWGS90	ODIWGS77	ODIWGS91	ODIWGS78	ODIWGS92	ODIWGS79	ODIWGS93	ODIWGS01	ODIWGS02	ODIWGS03	ODIWGS04	ODIWGS05	ODIWGS06	ODIWGS07	ODIWGS20	ODIWGS08	ODIWGS21	ODIWGS09	ODIWGS22	ODIWGS23	ODIWGS24	ODIWGS25	ODIWGS26	ODIWGS40	ODIWGS27	ODIWGS41	ODIWGS28	ODIWGS42	ODIWGS29	ODIWGS43	ODIWGS44	ODIWGS45	ODIWGS46	ODIWGS60	ODIWGS47	ODIWGS61	ODIWGS48	ODIWGS62	ODIWGS49	ODIWGS63	ODIWGS64	ODIWGS65	ODIWGS66	ODIWGS80	ODIWGS67	ODIWGS81	ODIWGS68	ODIWGS82	ODIWGS69	ODIWGS83	ODIWGS84	ODIWGS85
aadA11 [ARO:3002611]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-232 [ARO:3001778]	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HERA-5 [ARO:3004820]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dfr22 [ARO:3005354]	0	38	0	6	19	0	0	5	4	0	6	0	0	189	0	0	0	1	15	0	0	0	0	0	136	0	1	0	0	1	0	0	0	1	72	37	0	0	0	0	0	0	0	6	0	0	0	96	0	0	0	6	1	0	0	0	1	0	7	0	0	0	0	0	0	10	2	2	2	28	0	0	0	0	44	146	0	0	0	0	0	0	2	0	3	0	0	12	0	0	0	0	0
Saga_mprF [ARO:3003774]	0	59	0	395	925	7	61	135	194	0	0	0	1	1392	0	0	0	2	25	0	1	1	2	0	1244	0	399	104	0	3	0	0	0	2	809	67	2	0	0	0	1	0	2	0	0	1	1	86	1	1	0	145	16	0	1	14	0	0	1624	99	1	47	0	0	1	26	1	74	32	451	0	67	1	3	962	10926	0	1	111	0	1	0	2	2	1	0	3	1064	0	1	0	2	0
ACT-2 [ARO:3001822]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
APH(2'')-IIa [ARO:3002635]	0	0	0	15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VatI [ARO:3003987]	0	197	0	59	13	0	1	26	15	0	1	0	0	221	0	0	0	0	30	2	0	0	1	0	248	0	38	0	0	0	0	0	0	1	50	70	0	0	14	16	0	0	0	18	0	0	0	125	0	0	0	109	11	0	0	0	4	0	10	0	0	7	0	0	0	15	0	1	0	28	0	22	0	0	23	521	0	1	23	0	0	0	24	0	5	0	0	13	0	0	0	0	0
tet(44) [ARO:3000556]	10	5872	2	2944	1542	9	150	193	430	60	139	0	31	1918	1	0	0	13	616	21	3	1	386	1	9521	0	2876	23	1	1	0	4	2	17	3469	514	9	1	17	93	0	1	1	120	0	4	1	1329	1	0	0	1359	151	4	1	0	61	0	2753	6	5	405	36	2	4	132	55	310	56	2008	0	613	1	52	2536	160	2	107	148	2	1	0	761	5	124	0	2	1612	3	3	0	2	3
CMH-2 [ARO:3006854]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OXA-549 [ARO:3005773]	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0
FosL1 [ARO:3005024]	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AxyX [ARO:3004143]	0	0	0	0	0	0	0	0	60	0	2	1	0	3	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	75	12	0	0	0	0	0	0	175	0	0	0	2	0	0	0	3	0	0	0	109	0	0	0	0	0	0	6	0	0	0	25	0	0	14	612	82	18	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	1	963	0	1	0	0	0
Pmir_dfrA6 [ARO:3004644]	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	8	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OXA-11 [ARO:3001406]	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
ACT-38 [ARO:3003655]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
RanA [ARO:3005091]	2	3272	1	981	1475	11	157	353	504	13	213	0	26	1699	13	0	0	99	293	28	2	1	301	2	1756	2	1014	77	3	0	1	58	0	62	1258	455	2	37	90	70	0	1	2	569	1	1	2	860	0	1	0	1424	157	0	2	0	21	0	3930	82	0	167	22	0	1	316	819	405	1	700	0	318	1	1	995	1844	0	53	164	3	3	0	943	1	208	6	2	2612	1	2	1	1	0
nimC [ARO:3007105]	0	154	0	13	3	0	0	1	0	0	0	0	0	37	0	0	0	0	13	0	0	0	1	0	50	0	1	0	0	0	0	0	0	1	14	7	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	37	10	0	0	0	0	0	1	0	0	0	0	0	0	20	0	0	0	29	0	2	0	0	33	1	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0
MexB [ARO:3000378]	1	0	0	26	41	0	13	173	77	1	120	0	0	42	0	0	0	42	20	31	1	0	92	0	75	0	9	0	7	0	0	118	13	12	39	13	3	2	39	630	0	38	1	283	0	0	0	27	0	0	0	770	65	3	0	0	23	0	60	0	3	2	17	0	23	233	2409	357	27	13	0	66	0	0	41	55	0	84	12	0	0	0	32	0	42	2	1	3931	0	1	0	1	0
PDC-164 [ARO:3006543]	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAC(6')-Iai [ARO:3002575]	0	1	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fexA [ARO:3002704]	0	39	0	78	14	0	0	41	49	1	1	0	3	192	0	0	0	0	117	0	0	0	0	0	205	0	39	0	0	0	0	0	0	0	42	126	0	0	0	0	0	0	0	0	0	0	0	393	0	0	0	0	6	0	0	0	0	0	74	6	0	4	0	0	0	14	0	0	0	54	0	17	0	0	39	475	0	0	9	0	2	0	8	2	0	0	0	9	0	0	0	0	0
Sfra_tlrB_TYL [ARO:3001299]	0	124	0	28	32	0	0	70	54	1	0	0	0	26	0	0	0	0	7	0	0	0	0	0	48	0	21	2	0	0	0	12	0	0	111	12	0	0	0	43	0	0	0	0	0	0	0	20	0	0	0	50	3	0	0	0	0	0	22	0	0	9	0	0	0	8	246	2	0	56	0	4	0	0	78	79	0	0	6	0	0	0	47	0	4	0	0	343	0	0	0	0	0
OKP-A-15 [ARO:3002432]	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FONA-5 [ARO:3004792]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cprS [ARO:3005064]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ErmC [ARO:3000250]	1	2	0	191	64	0	1	0	16	0	0	0	0	2	0	0	0	0	1	0	0	0	1	1	174	0	163	7	0	0	0	0	0	0	165	0	0	0	0	28	0	0	0	69	0	0	0	4	0	0	0	4	0	0	0	0	0	0	144	0	0	25	14	0	0	0	8	57	0	83	0	22	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0
AAC6_30_AAC6_Ib [ARO:3002599]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMY-80 [ARO:3002093]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OXA-302 [ARO:3001757]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OmpA [ARO:3005044]	0	0	0	4	51	1	38	69	51	0	59	0	0	16	0	0	0	26	0	3	1	0	57	0	42	0	0	0	0	0	0	209	8	4	8	1	0	16	0	523	0	35	0	20	0	0	0	7	2	0	0	515	10	0	0	0	0	0	125	58	0	0	16	0	0	69	4266	214	1	2	2	0	0	33	5	1	0	2	15	0	0	0	20	2	44	6	0	7535	0	2	0	1	0
pp_cat [ARO:3002689]	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sent_cmlA [ARO:3002691]	0	8	0	0	7	0	0	36	17	0	0	0	0	58	0	0	0	1	1	14	0	0	0	0	22	0	0	0	0	0	0	12	0	0	1	2	0	0	1	24	0	0	0	9	0	0	0	21	0	0	0	2	18	0	0	0	0	0	15	1	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	142	0	0	0	0	1	0	1	1	1	0	0	305	0	0	0	2	0
MexD [ARO:3000801]	0	173	0	32	38	0	15	368	222	0	293	1	0	115	0	1	0	96	7	12	1	0	109	0	84	1	8	1	6	0	0	183	9	113	115	57	7	19	180	356	2	3	0	832	0	0	0	58	2	1	0	1120	174	0	1	2	38	1	160	0	0	2	23	2	1	364	2660	123	3	54	1	27	1	37	104	44	1	18	72	0	0	0	223	1	111	1	2	4346	0	0	1	0	1
MuxA [ARO:3004073]	0	1	0	3	1	0	0	21	31	0	29	0	0	8	0	0	0	6	0	9	0	0	31	0	19	0	4	0	0	0	0	40	0	14	1	0	4	0	15	118	0	0	0	9	0	0	0	2	0	2	0	34	20	0	0	0	1	0	13	0	0	0	0	0	0	27	832	3	9	0	0	0	0	0	1	2	0	116	0	0	0	0	0	0	0	1	0	1081	1	0	0	0	1
CDD-2 [ARO:3006905]	0	49	0	78	1	0	1	0	0	0	0	0	0	12	0	0	0	0	3	0	0	0	0	0	0	0	79	0	0	0	0	0	1	0	20	3	1	0	0	0	0	0	0	11	0	0	0	17	0	8	0	14	0	0	0	0	0	0	13	0	0	15	7	0	0	0	0	0	0	5	0	7	0	0	39	0	0	0	0	0	0	0	16	0	1	0	0	1	0	0	0	0	0
amrB [ARO:3002983]	0	175	1	2	19	0	19	192	64	0	95	0	0	54	0	0	0	55	8	4	0	0	84	0	79	0	4	1	22	0	0	102	11	7	89	14	0	2	36	511	0	1	0	241	0	0	0	12	1	1	0	481	102	0	0	0	38	0	118	0	0	0	20	0	0	195	2114	83	7	45	1	36	0	11	23	164	0	71	89	0	0	0	41	0	82	5	0	3359	0	0	0	1	6
arr-2 [ARO:3002847]	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CARB-10 [ARO:3002249]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mphA [ARO:3000316]	2	0	0	2	0	0	5	0	54	0	0	7	0	40	0	0	1	9	0	2	1	0	0	0	2	0	0	0	0	0	0	3982	91	0	0	0	2	9	2	5631	1	0	1	0	7	0	1	14	7	0	2	3115	153	2	0	1	0	0	7	1	0	0	9	0	0	1	90746	1	129	5	8	6	4	5	0	20	0	10	2	10	0	0	16	1	0	3	27	1	0	1	4	1	0
CTX-M-13 [ARO:3001876]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AcrF [ARO:3000502]	0	125	0	31	53	0	24	355	256	0	190	0	0	105	1	0	0	66	4	36	0	0	145	0	78	0	13	0	19	0	0	80	2	51	64	53	1	9	49	539	1	1	0	383	0	1	0	25	0	0	1	867	122	11	0	2	47	0	90	7	0	1	22	1	14	381	2001	115	24	26	0	76	2	5	32	127	0	3	68	1	0	0	154	0	94	2	3	3503	1	0	0	1	1
CMY-151 [ARO:3005217]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-454 [ARO:3003610]	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-372 [ARO:3001558]	0	43	0	3	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
tet(Z) [ARO:3000183]	0	1	0	7	1	0	1	0	0	0	0	1	0	28	0	0	0	0	0	0	0	0	0	0	17	0	5	0	0	0	0	35	2	0	0	7	0	0	0	37	0	0	0	0	0	0	0	9	0	0	0	26	12	0	0	0	0	0	0	0	0	0	0	0	0	3	394	0	0	12	0	0	0	0	2	255	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0
Saur_FosB [ARO:3004661]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-35 [ARO:3001429]	0	0	0	24	2	0	0	0	4	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
tet(B) [ARO:3000166]	0	0	0	2	2	0	1	11	0	0	0	0	0	39	0	0	0	0	3	0	0	0	3	0	8	0	2	0	0	0	0	32	1	0	0	7	0	0	0	150	0	0	1	0	0	0	0	20	0	0	0	45	0	0	0	0	0	0	0	1	0	0	0	0	0	0	870	0	10	1	0	0	0	0	2	65	0	0	0	0	0	0	0	0	0	1	0	48	0	0	0	0	0
tet(Y) [ARO:3000182]	0	0	0	28	1	0	15	3	28	0	0	0	0	18	0	0	0	0	1	0	0	0	0	0	7	0	19	0	0	0	0	15	0	0	26	6	0	0	0	15	0	0	0	0	0	0	0	2	0	0	0	7	9	0	0	0	0	0	1	0	0	3	0	0	0	4	155	0	1	14	0	0	0	0	17	68	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
vanS_in_vanF_cl [ARO:3002936]	1	5701	2	1563	1975	58	97	137	361	1	20	1	4	1882	3	1	1	3	331	28	1	0	18	0	1110	1	1615	24	1	0	1	2	1	12	1651	483	3	1	36	36	2	1	1	86	0	3	1	719	2	21	1	489	67	9	2	10	12	1	4628	8	1	265	10	1	0	174	1	304	61	709	1	291	0	22	1314	263	0	2	224	2	0	0	1623	2	133	0	2	2718	1	1	1	3	1
FosG [ARO:3007368]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ErmN [ARO:3000592]	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
AAC(6')-Iaj [ARO:3003677]	0	30	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
tet(A) [ARO:3000165]	0	0	0	9	0	0	0	10	15	0	0	0	0	35	0	0	0	0	8	4	0	0	2	0	4	0	2	0	0	0	0	23	0	0	5	4	0	0	0	5	0	0	0	2	0	0	0	1	0	0	0	60	16	0	1	0	0	0	2	0	0	1	0	0	1	5	277	0	0	1	0	0	0	0	1	703	0	0	0	0	0	0	0	0	20	0	0	159	0	0	0	0	0
OprM [ARO:3000379]	0	0	1	0	3	0	9	50	0	0	10	0	0	41	0	0	0	1	3	0	0	0	5	0	10	0	0	0	1	0	0	7	0	0	0	0	0	4	23	34	0	0	0	37	0	0	0	0	0	1	0	102	12	0	0	0	15	0	10	0	0	0	0	0	0	92	120	44	0	1	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	1	0	147	0	0	0	0	0
TEM-54 [ARO:3000923]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MexG [ARO:3000806]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OXA-566 [ARO:3005790]	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cper_mprF [ARO:3003773]	0	20	0	74	106	0	13	38	121	28	0	0	12	566	0	0	0	0	17	0	0	0	41	0	185	0	69	1	0	1	0	0	0	3	193	16	0	0	0	0	0	0	0	0	0	0	1	20	0	0	0	16	1	0	1	0	0	0	150	0	0	10	0	0	0	25	0	1	26	72	0	0	0	1	210	4197	1	0	6	0	1	0	0	0	0	5	0	245	0	0	0	0	0
TEM-88 [ARO:3000955]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mexP [ARO:3003698]	0	0	0	0	0	0	1	64	0	0	2	0	0	16	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	14	51	0	0	0	38	0	0	0	0	1	0	0	118	12	0	1	0	0	0	15	0	0	0	0	0	13	23	199	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	2	0	242	0	0	0	0	0
CMY-59 [ARO:3002069]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	18	0	0	0	0	0
arr-7 [ARO:3002852]	0	0	0	48	0	0	0	3	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	20	0	36	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	0	3	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
